0.006667	50.000000	-0.204397
0.013333	50.000000	-0.112418
0.020000	50.000000	0.132858
0.026667	50.000000	0.480332
0.033333	50.000000	0.930005
0.040000	50.000000	1.430778
0.046667	50.000000	1.849791
0.053333	50.000000	2.207486
0.060000	50.000000	2.514081
0.066667	50.000000	2.779796
0.073333	50.000000	3.004633
0.080000	50.000000	3.219250
0.086667	50.000000	3.464526
0.093333	50.000000	3.832440
0.100000	50.000000	4.282113
0.106667	50.000000	4.772666
0.113333	50.000000	5.171239
0.120000	50.000000	5.508494
0.126667	50.000000	5.794649
0.133333	50.000000	6.039926
0.140000	50.000000	6.254542
0.146667	50.000000	6.438499
0.153333	50.000000	6.642896
0.160000	50.000000	6.949491
0.166667	50.000000	7.358285
0.173333	50.000000	7.828397
0.180000	50.000000	8.226971
0.186667	50.000000	8.564226
0.193333	50.000000	8.840162
0.200000	50.000000	9.075218
0.206667	50.000000	9.279615
0.213333	50.000000	9.463572
0.220000	50.000000	9.627089
0.226667	50.000000	9.831486
0.233333	50.000000	10.158521
0.240000	50.000000	10.577535
0.246667	50.000000	11.016988
0.253333	50.000000	11.374682
0.260000	50.000000	11.660838
0.266667	50.000000	11.895894
0.273333	50.000000	12.090071
0.280000	50.000000	12.253588
0.286667	50.000000	12.406886
0.293333	50.000000	12.570403
0.300000	50.000000	12.856559
0.306667	50.000000	13.234693
0.313333	50.000000	13.674146
0.320000	50.000000	14.042060
0.326667	50.000000	14.338435
0.333333	50.000000	14.583712
0.340000	50.000000	14.777889
0.346666	50.000000	14.941406
0.353333	50.000000	15.074263
0.360000	50.000000	15.217342
0.366666	50.000000	15.472837
0.373333	50.000000	15.830533
0.380000	50.000000	16.249546
0.386666	50.000000	16.597020
0.393333	50.000000	16.883176
0.400000	50.000000	17.097792
0.406666	50.000000	17.281750
0.413333	50.000000	17.424827
0.420000	50.000000	17.547466
0.426666	50.000000	17.710983
0.433333	50.000000	17.986919
0.440000	50.000000	18.365052
0.446666	50.000000	18.753406
0.453333	50.000000	19.070221
0.460000	50.000000	19.315498
0.466666	50.000000	19.499454
0.473333	50.000000	19.652753
0.480000	50.000000	19.775390
0.486666	50.000000	19.877589
0.493333	50.000000	20.010446
0.500000	50.000000	20.255723
0.506666	50.000000	20.603197
0.513333	-50.000000	20.981332
0.520000	-50.000000	21.206168
0.526666	-50.000000	21.226607
0.533333	-50.000000	21.103970
0.540000	-50.000000	20.909793
0.546666	-50.000000	20.664517
0.553333	-50.000000	20.368141
0.560000	-50.000000	20.041107
0.566666	-50.000000	19.703851
0.573333	-50.000000	19.356377
0.580000	-50.000000	18.988464
0.586666	-50.000000	18.620549
0.593333	-50.000000	18.262854
0.600000	-50.000000	17.884721
0.606666	-50.000000	17.516806
0.613333	-50.000000	17.138673
0.620000	-50.000000	16.760538
0.626666	-50.000000	16.392623
0.633333	-50.000000	16.024710
0.640000	-50.000000	15.646575
0.646666	-50.000000	15.288882
0.653333	-50.000000	14.931186
0.660000	-50.000000	14.563273
0.666666	-50.000000	14.205578
0.673333	-50.000000	13.858103
0.680000	-50.000000	13.500408
0.686666	-50.000000	13.152935
0.693333	-50.000000	12.805460
0.700000	-50.000000	12.457985
0.706666	-50.000000	12.110510
0.713333	-50.000000	11.773256
0.719999	-50.000000	11.425781
0.726666	-50.000000	11.078306
0.733333	-50.000000	10.741052
0.739999	-50.000000	10.403797
0.746666	-50.000000	10.076762
