0.006667	50.000000	0.306595
0.013333	50.000000	1.573855
0.020000	50.000000	5.048601
0.026667	50.000000	10.189181
0.033333	50.000000	16.617459
0.040000	50.000000	24.016624
0.046667	50.000000	32.172056
0.053333	50.000000	40.961119
0.060000	50.000000	49.617325
0.066667	50.000000	56.904068
0.073333	50.000000	61.840253
0.080000	50.000000	63.945542
0.086667	50.000000	63.332349
0.093333	50.000000	60.675193
0.100000	50.000000	56.791650
0.106667	50.000000	52.519759
0.113333	50.000000	48.554459
0.120000	50.000000	45.468067
0.126667	50.000000	43.567178
0.133333	50.000000	42.974427
0.140000	50.000000	43.556960
0.146667	50.000000	44.997956
0.153333	50.000000	46.949945
0.160000	50.000000	49.116553
0.166667	50.000000	51.048103
0.173333	50.000000	52.437999
0.180000	50.000000	53.153389
0.186667	50.000000	53.204486
0.193333	50.000000	52.724156
0.200000	50.000000	51.896348
0.206667	50.000000	50.915242
0.213333	50.000000	50.026119
0.220000	50.000000	49.402707
0.226667	50.000000	49.065453
0.233333	50.000000	49.034792
0.240000	50.000000	49.239189
0.246667	50.000000	49.607104
0.253333	50.000000	50.066998
0.260000	50.000000	50.404252
0.266667	50.000000	50.577988
0.273333	50.000000	50.588209
0.280000	50.000000	50.486009
0.286667	50.000000	50.332712
0.293333	50.000000	50.158976
0.300000	50.000000	50.005676
0.306667	50.000000	49.954579
0.313333	50.000000	50.056776
0.320000	50.000000	50.210073
0.326667	50.000000	50.281612
0.333333	50.000000	50.250955
0.340000	50.000000	50.199855
0.346666	50.000000	50.128316
0.353333	50.000000	50.056776
0.360000	50.000000	49.995458
0.366666	50.000000	49.964797
0.373333	50.000000	49.964797
0.380000	50.000000	49.964797
0.386666	50.000000	49.964797
0.393333	50.000000	49.964797
0.400000	50.000000	49.964797
0.406666	50.000000	49.964797
0.413333	50.000000	49.964797
0.420000	50.000000	49.964797
0.426666	50.000000	49.964797
0.433333	50.000000	49.964797
0.440000	50.000000	49.964797
0.446666	50.000000	49.964797
0.453333	50.000000	49.964797
0.460000	50.000000	49.964797
0.466666	50.000000	49.964797
0.473333	50.000000	49.964797
0.480000	50.000000	49.964797
0.486666	50.000000	49.964797
0.493333	50.000000	49.964797
0.500000	50.000000	49.964797
0.506666	50.000000	49.964797
0.513333	-50.000000	49.964797
0.520000	-50.000000	48.993913
0.526666	-50.000000	46.387855
0.533333	-50.000000	42.534976
0.540000	-50.000000	37.752088
0.546666	-50.000000	32.233377
0.553333	-50.000000	26.162790
0.560000	-50.000000	19.611874
0.566666	-50.000000	12.774800
0.573333	-50.000000	5.631132
0.580000	-50.000000	-1.686274
0.586666	-50.000000	-9.197856
0.593333	-50.000000	-16.832077
0.600000	-50.000000	-24.599155
0.606666	-50.000000	-32.427553
0.613333	-50.000000	-40.347929
0.620000	-50.000000	-48.074129
0.626666	-50.000000	-54.829443
0.633333	-50.000000	-59.724745
0.640000	-50.000000	-62.249046
0.646666	-50.000000	-62.402343
0.653333	-50.000000	-60.603654
0.660000	-50.000000	-57.537698
0.666666	-50.000000	-53.827898
0.673333	-50.000000	-50.158976
0.680000	-50.000000	-47.093024
0.686666	-50.000000	-45.049056
0.693333	-50.000000	-44.180368
0.700000	-50.000000	-44.435865
0.706666	-50.000000	-45.549828
0.713333	-50.000000	-47.164563
0.719999	-50.000000	-48.953035
0.726666	-50.000000	-50.577988
0.733333	-50.000000	-51.783930
0.739999	-50.000000	-52.478877
0.746666	-50.000000	-52.621956
0.753333	-50.000000	-52.315363
0.759999	-50.000000	-51.661290
0.766666	-50.000000	-50.792606
0.773333	-50.000000	-49.923919
0.779999	-50.000000	-49.249410
0.786666	-50.000000	-48.861056
0.793333	-50.000000	-48.769077
0.799999	-50.000000	-48.901935
0.806666	-50.000000	-49.188089
0.813333	-50.000000	-49.545786
0.819999	-50.000000	-49.903479
0.826666	-50.000000	-50.138537
0.833333	-50.000000	-50.169194
0.839999	-50.000000	-50.046558
0.846666	-50.000000	-49.831940
0.853333	-50.000000	-49.688861
0.859999	-50.000000	-49.658204
0.866666	-50.000000	-49.699083
0.873333	-50.000000	-49.770622
0.879999	-50.000000	-49.862601
0.886666	-50.000000	-49.954579
0.893333	-50.000000	-50.015898
0.899999	-50.000000	-50.056776
0.906666	-50.000000	-50.066998
0.913333	-50.000000	-50.056776
0.919999	-50.000000	-50.066998
0.926666	-50.000000	-50.066998
0.933333	-50.000000	-50.066998
0.939999	-50.000000	-50.066998
0.946666	-50.000000	-50.066998
0.953333	-50.000000	-50.066998
0.959999	-50.000000	-50.066998
0.966666	-50.000000	-50.066998
0.973333	-50.000000	-50.066998
0.979999	-50.000000	-50.066998
0.986666	-50.000000	-50.066998
0.993333	-50.000000	-50.066998
0.999999	-50.000000	-50.066998
1.006666	-50.000000	-50.066998
1.013333	-50.000000	-50.066998
1.019999	50.000000	-50.066998
1.026666	50.000000	-48.748638
1.033333	50.000000	-45.222792
1.039999	50.000000	-40.000453
1.046666	50.000000	-33.541515
1.053333	50.000000	-26.081031
1.059999	50.000000	-17.874501
1.066666	50.000000	-9.044559
1.073333	50.000000	0.827807
1.079999	50.000000	10.536655
1.086666	50.000000	20.592978
1.093333	50.000000	30.904796
1.099999	50.000000	41.410791
1.106666	50.000000	51.395575
1.113333	50.000000	59.499909
1.119999	50.000000	64.660930
1.126666	50.000000	66.367644
1.133332	50.000000	65.376317
1.139999	50.000000	62.739597
1.146666	50.000000	58.835618
1.153332	50.000000	54.267352
1.159999	50.000000	49.801279
1.166666	50.000000	46.101697
1.173332	50.000000	43.597839
1.179999	50.000000	42.524754
1.186666	50.000000	42.800691
1.193332	50.000000	44.108829
1.199999	50.000000	46.071040
1.206666	50.000000	48.360284
1.213332	50.000000	50.557549
1.219999	50.000000	52.243823
1.226666	50.000000	53.245368
1.233332	50.000000	53.511083
1.239999	50.000000	53.143168
1.246666	50.000000	52.346020
1.253332	50.000000	51.313818
1.259999	50.000000	50.322491
1.266666	50.000000	49.576443
1.273332	50.000000	49.116553
1.279999	50.000000	48.963253
1.286666	50.000000	49.085892
1.293332	50.000000	49.412928
1.299999	50.000000	49.872819
1.306666	50.000000	50.312273
1.313332	50.000000	50.577988
1.319999	50.000000	50.649527
1.326666	50.000000	50.577988
1.333332	50.000000	50.424691
1.339999	50.000000	50.240734
